Review Text,Review Title,Review Submit Date and Time
넘넘 좋아요 매일 쓰고 싶지만 주말에만 써요 엄마한테 들켜서... 그래도 모르는 문제는 한방에 주말에 몰아사 질문하고 있어요 이 앱 만들어 주셔서 정말 감사합니다😀😀,,2018-03-03T07:55:52Z
,,2018-03-03T08:08:00Z
속도대박;;,,2018-03-03T08:12:30Z
정말 좋아요 혼자 공부해야하는 분들께 추천해요,,2018-03-03T08:13:46Z
유용하긴하지만 유료라서 너무 아쉽네요 ..,,2018-03-03T08:17:17Z
괜차나요,,2018-03-03T08:29:43Z
잘못 사용하면 더 헷갈리고 어려운데 잘 사용하면 완전 필요한 앱인듯,,2018-03-03T08:34:52Z
자세히 설명해주는게 유료라서 좀 안좋지만 그래도 빠르게 답이 오고 학원 안다니는 학생이나 다니는 학생이나 그냥 다 추천드려요,,2018-03-03T08:38:37Z
좋음,,2018-03-03T08:43:54Z
아주 좋습니다,,2018-03-03T08:46:15Z
이해도 잘되고 선생님들도 친철해서 정말 좋아요!!!!,,2017-08-01T04:46:48Z
,,2018-03-03T08:53:33Z
,,2018-03-03T08:57:18Z
자료와 매칭속도가 장난아닙니다,,2018-03-03T08:58:40Z
대박좋아요ㅠㅠ 인공지능기능이 탑재되어있어 진짜 빨리 풀이가 나오네요!! 이거로 공부하고 원하는 대학 붙길 기도합니당🙌🙌,,2018-03-03T09:05:22Z
짱편함,,2018-03-03T09:05:56Z
완전좋아요 그냥 엄청 진짜 좋아요 써보면 알게됩니다,,2018-03-03T09:16:01Z
사진을 찍으면 5초내로 관련된 문제의 풀이들이 나와서 바로 볼 수가 있는데 정말 좋은것같습니다.,,2018-03-03T09:13:01Z
굿굿 추천해요,,2018-03-03T09:28:54Z
,,2018-03-03T09:39:23Z
좋아요,,2018-03-03T09:53:22Z
콴다 넘넘 좋아요👍👍👍👍👍,,2018-03-03T09:58:44Z
사진만 찍으면 답이 와요... 이거 이래도 되나요? 너무 좋은거 아니에요? 기술 발전의 좋은 예 입니다!! 너무 좋아요ㅠㅠ,,2018-03-03T10:01:14Z
모르는게 있는데 쉽게 설명해주어서 고맙네여,,2018-03-03T10:05:35Z
답지를 찾지않아도 바로나오니까 좋아요!,,2018-03-03T10:56:44Z
너무좋은데요?,,2018-03-03T11:03:31Z
엄청 빠르고 정확하고 걍 좋음 ㅠ ㅠ 다들 콴다쓰세요,,2018-03-03T11:06:24Z
진짜 대박이에요 답변 풀이가 너무 정확해서 편해요,,2018-03-03T11:18:23Z
정말 편리한 앱이네요! 근데 광고나오는거 빼면요!,,2018-03-03T11:34:11Z
"고등학생이되면서 거의 수포자로 살았었는데 이 앱을 다운받고,사용하면서 수학에 관심이 생기기 시작했습니다. 고마워요 콴다.",,2018-03-03T11:41:13Z
정말 간편하고 좋아요!!,,2018-03-03T11:49:15Z
이것때매 성격좋아져욥,,2018-03-03T11:56:55Z
저 웬만한 어플은 리뷰 안 남기는데 이 어플 정말 정말 대박이에요,,2018-03-03T11:57:51Z
맨날 기초부터 없어서 질문하기 창피했는데 이걸로 검색하면서 공부하니까 너무 좋아요!,,2018-03-03T12:00:30Z
,,2018-03-03T12:02:40Z
신기하네,,2018-03-03T12:18:43Z
답지만으로는 이해가 안 되는 문제를 빠르게 풀 수 있어서 좋아요~!~! 응용문제도 알 수 있고 무엇보다 신기해여. 강추💕💕 감,,2018-03-03T12:24:48Z
"열공할께요. 고마워요! 후원하고싶은데, 후원은 따로 못하나요?",,2018-03-03T12:30:13Z
신기하고 친절하시다 힘들게 문제를 풀지안아서 좋다,,2018-03-03T12:34:23Z
되게 빠르고 좋아요!,,2018-03-03T12:36:37Z
최고야!! 혼자 공부 할 땐 콴다!!!,,2018-03-03T13:00:38Z
이앱 개발하신분한테 상을 줘도 갯수를 셀수없을듯 하네요~굿~~,,2018-03-03T13:13:41Z
넘나 좋은것 👍👍,,2018-03-03T13:14:37Z
,,2018-03-03T13:16:46Z
대박 앱에 리뷰 남겨보기는 거의 처음인거 같은데 앱 진짜 좋네요! 답지 봐도 너무 불친절해서 답답한게 가끔 있는데 여기서 다 찾아볼수 있으니까 진짜 편해요! 최고ㅎㅎ,,2018-03-03T13:19:10Z
신세계,,2018-03-03T13:20:46Z
정말 좋아요! 별 10000개 라도 부족해요ㅠ,,2018-03-03T13:23:58Z
완전 좋아요 추천합니다,,2018-03-03T13:33:05Z
학원을다녀서 부모님께 이 어플 결제해달라고는 못하는데 가끔 문제풀다가 막히는거 있으면 이 앱을 찾곤해요 자주 ㅎㅎ 근데 무료 질문권이 있어서 사용했는데 답변도 이해하기쉽게 너무 잘 알려주셔요 ㅠㅠ 짱이에요!!,,2018-03-03T13:34:02Z
"혼자 공부할때 되게 유용해요! 그리고 되게 자세하게 알려주고 , 어려운 문제이면 쉽고 빠르게 알려줘서 너무 편리하고 좋아요 !",,2018-03-03T13:33:20Z
아 진짜 모르는문제 있어서 잠깐 다운로드 받았는데 너무 좋아요ㅠㅠ,,2018-03-03T13:38:14Z
좋네,,2018-03-03T13:38:53Z
와 이겊대박이네요,,2018-03-03T13:41:33Z
좋아여,,2018-03-03T14:09:21Z
,,2018-03-03T14:11:31Z
감사 또 감사,,2018-03-03T14:12:09Z
너무 좋아요,,2018-03-03T14:14:57Z
혼자공부하기좋은앱인거같아용,,2018-03-03T14:37:46Z
정말 정말 좋다 혼자서 공부하는데 많은 도움이 되었습니다,,2018-03-03T14:41:11Z
이 앱 정말 좋습니다 앱 리뷰 잘 안 남기는데 질문하면 답변 오는 속도도 빠르고 선생님과 매칭 안 해도 자체적으로 닮은 문제 뽑아주는 것도 웬만하면 비슷한 유형으로 잘 나와요 진짜 편하고 이런 앱 개발해주셔서 감사해요,,2018-03-03T14:58:05Z
,,2018-03-03T15:12:40Z
정말 도움이 마니되네요^^ 잘쓰고있습니다~,,2018-03-03T15:14:21Z
진짜 감사합니다 덕분에 문제 잘풀어요!!ㅠㅠ 진짜 개꿀 앱,,2018-03-03T15:31:24Z
리뷰를 처음으로 남겨보네요! 정말 공부할 때 유용한 앱인거 같아요&gt;&lt; 잘 애용(?)하고 있답니다ㅎ,,2018-03-03T15:39:34Z
,,2018-03-03T15:45:27Z
"고1인데 수학이 좀 부족하거든요.. 중3 마지막 시험이 96이었지만 솔직히 중학생 때는 답지보면 1이라도 이해했는뎈ㅋㅋ 지금은 아니라서... 학원도 인강도 못 듣는 처지인 저이지만, 이 앱 덕분에 좀 살아갑니다.. 문제 검색은 무료라서 좋아요. 그리고 앱 개발자분들도 살아야 하는데 유료 서비스는 어쩔 수 없다고 생각합니다. 구글인가? 어딘가에서 좀 떼어간다는 이야기도 듣는데 그게 사실이면 개발자님한테 돌아가는 돈도 별로 없으니까요.😂 또 선생님용 콴다는 선생님들이 이익을 많이 못 보시는 것 같아요. 조금 더 비싸도 좋으니까, 선생님들한테 돈은 줍시다... 고1이 할 말은 아니지만 교육을 위해 힘쓰시는거니까요. 그런 점에서 별점 4점 드렸습니다. 점점 발전했으면 좋겠어요.",,2018-03-03T15:36:23Z
늦은 시간까지 선생님들께서 수학문제를 이해가 정말 잘 되도록 풀어주셔서 너무 좋습니다 !,,2018-03-03T15:46:25Z
헐 그냥 궁금해서 깔아봤는데 너무 짱인데요..!!!??!? 완전 좋습니다 ㅠㅡㅜ 궁금한 문제가 생겨서 누구한테 물어볼 수도 없고 했는데 진짜 짱이에요 감사합니다! 💕,,2018-03-03T15:53:11Z
,,2018-03-03T15:58:19Z
넘나 좋아요,,2018-03-03T16:00:15Z
정말 좋은 앱이네요!! 쉽게 푸는 방법을 알 수 있네요 ㅎㅎ,,2018-03-03T16:08:27Z
저의 인생앱입니다 !,,2018-03-03T16:16:04Z
오늘처음써봤는데 제가 풀고있던 문제를 바로바로 검색 해 주고 거기에 제 문제도 있어서 짱 신기했어요 선생님들도 너무 친절하게 가르쳐주셔서 짱짱 추천합니당,,2018-03-03T16:20:41Z
진짜 대뱍♥,,2018-03-03T16:26:23Z
좋긴한데 가끔씩 문제는 같은데 풀이가 이상한게 있어요 그것좀 고쳐주세요!!,,2018-03-03T16:38:13Z
다른 사람들에게도 추천하고 싶을 정도로 좋은 앱이네요!응원합니다!,,2018-03-03T17:31:12Z
정말 좋아요!,,2018-03-03T17:58:20Z
내가 왠만하면 리뷰안쓰는데...... 선생님들.... 잠 안자시나요?? 세벽에 보냈는데 5초만에 답장이 와서 많이 놀랬어요!!!!! 정말 감사하고 이 어플에 질문할수 있어서 학원에 안다녀도 되겠어요 정말 감사해요!!,,2018-03-03T17:58:26Z
짱졸아요,,2018-03-03T18:09:45Z
무료질문권도있고 무었보다 재질문이 너무 마음에 드네요,,2018-03-03T18:20:58Z
"광고를 많이해서 그래 너 뭔지 한번보자 해서 써봤어요... 좋긴 진짜 좋아요 일단 비슷한 다른앱은 처음에는 질문권 비슷한거 몇개줘서 처음 몇번은 질문할 수 있는데 다음 질문부터는 계속 돈을 써야하는 형식이었는데, 이 앱은 문제를 검색해서 선생님 풀이가 있으면 그것만 보고도 이해가 되는경우도 많고, 풀이도 여러개고. 비슷한 문제 유형도 떠서 좋은 것 같아요. 질문권도 많이 뿌려서 좋아요 일단 깔아보세요",,2018-03-03T18:45:22Z
,,2018-03-04T00:39:16Z
젤잘만든앱이다,,2018-03-04T00:45:07Z
,,2018-03-04T01:41:34Z
좋아요,,2018-03-04T01:42:00Z
정말 좋습니다. 그런데 사진을 찍었을 때 식만 나오는 것이 아니라 설명도 함께 나왔으면 좋겠어요.,,2018-03-04T02:00:42Z
,,2018-03-04T02:08:57Z
생각보다 엄청 편리하고...자주 활용하기 좋은거 같아요!,,2018-03-04T02:21:40Z
"👍굿! 정말 잘 사용하면 성적이 오를듯,하지만 그냥 계산하기 싫어서라면 깔지마시길,그럼 오히려 실력은 늘지 않음!!그러니 꼭 모르는 문제를 여러번 풀다가 정 모르는걸 스캔해서 답을 내시길!",,2018-03-04T02:20:41Z
,,2018-03-04T02:23:35Z
진짜 이거보다더좋은건없어요 솔직히말해서 이앱 1등되야함,,2018-03-04T02:33:10Z
진짜 모르는 문제 너무 빠르고 정확하게 알려줘요!ㅇ!,,2018-03-04T02:40:35Z
,,2018-03-04T02:48:45Z
,,2018-03-04T02:50:17Z
간편하고 알기쉬운 풀이 방식으로 이해를 할수있게 만드는 앱이라 좋은거 같습니다,,2018-03-04T02:50:39Z
,,2018-03-04T03:20:51Z
이 앱 미쳤다. 혁신이고 혁명이다. 이앱을 쓰니 암이 나았습니다. 사랑해요,,2017-07-05T15:01:12Z
일단 함 남겨봅니다.유용한거 같네요 ㅎ 근데 질문권 언제 지급하나요?,,2018-03-04T03:29:04Z
광고에도 나오고 오빠도 추천해줘서 해봤는데 잘풀리고 좋네요! 계속 어려웠는데 이앱깔고 잘풀려서 좋아요,,2018-03-04T03:36:52Z
,,2018-03-04T03:51:21Z
답만나와요,,2018-03-04T03:54:37Z
알려주시는선생님도친절하시고자세하게알려주셔서 강추임다!,,2018-03-04T04:00:41Z
,,2018-03-04T04:05:52Z
저도 왠만해서는 리뷰 잘 안 남기는데 이앱은 너무 좋네요 거의 다 풀이 과정이 나와서 좋아염,,2018-03-04T04:06:41Z
매번 문제 풀때마다 걱정이었는데 개발자님 감사합니다! 진짜 좋아요,,2018-03-04T04:06:55Z
,,2018-03-04T04:17:34Z
이거 덕분에 실력진짜 많이 올리고있어요! 감사합니다^^,,2018-03-04T04:23:43Z
문제를 찍었는데 왜 해설등이 나오지 않는거죠? 문제는 어려운데 이것까지 스트레스 다 받게 하네요..;;;;;,,2018-03-04T04:25:39Z
중.고한태 필수앱,,2018-03-04T04:29:57Z
풀이과정보고 이해할수있고 간편해서 너무 좋아요,,2018-03-04T04:59:40Z
제가 심화단계에 약해서 너무 어려운 문제를 풀다가 막힐땐 잘 활용하고 있어요! 이 어플만드러주신분 정말 감사합니다♡,,2018-03-04T05:08:07Z
이거 문제가 다시찍어도 계속 이상하게인식됨 별한개도아깝다,,2018-03-04T05:09:38Z
속도...풀이법 너무 이해가 잘 돼요ㅠㅠ 이런 좋은 앱 만들어주셔서 감사할 따름...👍,,2018-03-04T05:17:07Z
모르는 문제를 찍으면 즉각즉각 알려주는 콴다앱 정말 사랑하고 애정합니당.,,2018-03-04T05:33:37Z
뤠알 밥됴듁,,2018-03-04T05:36:29Z
,,2018-03-04T05:40:12Z
좋아요,,2018-03-04T05:42:44Z
모르는 문제를 마음껏 물어볼수 있어서 좋아요~~~!!!!,,2018-03-04T05:50:10Z
이거 완전 자세하게나와서 짱!!!!,,2018-03-04T05:52:39Z
여러가지 과목을 물어볼수있어서 좋고 아쉬운건 선생님에게 질문할려면 질문 아이템(?)을 사야해서 좀 아쉬워요,,2018-03-04T05:55:38Z
짱이다,,2018-03-04T06:00:44Z
,,2018-03-04T06:01:10Z
앱 진짜 좋아요 ! 모르는문제 풀이 정확하게 알고 싶으신분들은 깔면 진짜 유용한 앱 같아요 !,,2018-03-04T06:05:06Z
,,2018-03-04T06:14:09Z
그냥 해봤는데 찍으면 바로 다 나오네요.. ㄷㄷ 수학이 힘든분에게 강추!!!,,2018-03-04T06:16:50Z
제가 이런 공부쪽 앱에 리뷰 남기는건 첨이네용 ㅎㅎ 그만큼 너~~무 좋아요!찍기만 하면 바로 풀이가 되니까 너무 간편해서 막힘없이 풀리네요!!대박입니다♡♡,,2018-03-04T06:16:51Z
이 앱 넘 조아요!!! 모르는 문제를 찍으면 답이나오고 안나오면 선생님께 물어볼수있으니 진짜진짜 조아요,,2018-03-04T06:18:29Z
오우,,2018-03-04T06:21:38Z
와. . 이건 말이 안나올정도로 대단ㅋ,,2018-03-04T06:22:30Z
콴타를 하고있는 한 학생입니다 시스템 오류로 인하여 무료 질문권이 사라져 버렸습니다. 무료 질물권 다시 해주세요,,2018-03-04T06:22:08Z
오답노트쓸때나 모르는문제에대한 풀이가 알고싶을때 유용한것같아요,,2018-03-04T06:27:31Z
다 좋은데 질문 이용권을 폐쇠 했음 좋을 것 같아요 (전 유료는 못 해서),,2018-03-04T06:26:24Z
너무 좋아요!,,2018-03-04T06:30:24Z
,,2018-03-04T06:31:39Z
리뷰 잘안남기는데 이건 진짜 수험생한테 좋은거같네요ㅎㅎ,,2018-03-04T06:31:12Z
고딩들 써라,,2018-03-04T06:37:20Z
선생님들이 불친절하지 않고 친절하게 답해줘서 너무 문제풀때 기분이 좋았어요!저는 친구들에게 콴다를 널리 알리고 있어요,,2018-03-04T06:37:59Z
공부가 잘되서 좋네요♡,,2018-03-04T06:42:05Z
이 앱 완전 좋네요,,2018-03-04T06:42:40Z
광고에서 보다가 고3되서 처음 써보는데 진짜 5초안에 검색되서 바로바로 나오네요.진짜 개꿀앱,,2018-03-04T06:49:09Z
진짜 도움이 많이 돕니다 이 앱이 리뷰 처음입니다,,2018-03-04T06:49:55Z
너무 편리하고 좋은 앱인것 같아요!👍👍,,2018-03-04T06:55:23Z
,,2018-03-04T07:01:52Z
넘좋아요,,2018-03-04T07:03:43Z
풀이찾기가 쉬워요!!!,,2018-03-04T07:09:04Z
무료는정확하지는않네요,,2018-03-04T07:09:09Z
"다양한 풀이법 볼 수 있어서 정말 좋아요 ! 그리고, 비슷한 문제도 풀어보면서 완벽하게 이해할 수 있어서 효과적 인 것 같아요 ❤",,2018-03-04T07:11:18Z
너무좋아요,,2018-03-04T07:13:40Z
,,2018-03-04T07:16:52Z
이제 막 중1이 되서 공부를 열심히 해야 하는데 모르는 문제가 많아서 여러 앱을 깔았는데 유튜브에서도 광고 많이 하고 그래서 한번 깔아는데 좋더라고요,,2018-03-04T07:16:27Z
,,2018-03-04T07:19:46Z
어려운 문제 풀때 도움이 되네욯ㅎ,,2018-03-04T07:21:39Z
최고의 앱입니다!,,2018-03-04T07:22:12Z
,,2018-03-04T07:23:11Z
수평 마추고 찍는게 너무 어려움 초점이 안 마쳐짐,,2018-03-04T07:24:04Z
최고에요대박이에요사랑합니다선생님들,,2018-03-04T07:27:07Z
이거진짜좋아여까시는거 추천,,2018-03-04T07:28:36Z
정말 좋은 것같아요!!공부에 관한 학원은 하나도 안다녀서 그냥 집에서 문제집사다가 푸는데 공식이 이해가 안될때 콴다로 찍어서 공식을 알수있어서 좋은것같아요,,2018-03-04T07:35:53Z
완전 조아요!,,2018-03-04T07:39:24Z
이 앱이 처음에는 정말로 좋은가 생각을 했었지만 사용해 보니 모르는 문제가 모두 나왔어요!!!!!!!,,2018-03-04T07:39:10Z
원하는 문제를 찾았을 때 답이 안나와서 좌절했었는데 실시간으로 직접 선생님께 물어볼 수 있어 넘 좋아요!,,2018-03-04T07:45:07Z
좋아요ㅎㅎ,,2018-03-04T07:48:18Z
완전 괜찮아요,,2018-03-04T07:48:54Z
굿굿,,2018-03-04T07:49:05Z
차라리 지식in 사용하는게 나을거 같은데요 문제 2개물어 보고 끝..거이 현질급,,2018-03-04T07:53:04Z
답지 보는 것보다 이해가 더 잘 돼요,,2018-03-04T07:56:52Z
,,2018-03-04T07:58:35Z
,,2018-03-04T08:09:24Z
좋아요.,,2018-03-04T08:10:59Z
,,2018-03-04T08:13:20Z
좋아요,,2018-03-04T08:13:37Z
처음 남기는데 이거는 뭔가 계산하는거 보다 훨더빨라서 좋고 그냥 선생님이 문제를 안알려준것을 콴다에 물어봐서 좋은거 같네요.,,2018-03-04T08:16:12Z
하는 방법도 쉽고 보기도 쉬워요,,2018-03-04T08:22:36Z
진짜로 수학 어플리케이션 중에 최고인거 같아요 ^^,,2018-03-04T08:32:14Z
진짜도움많이되고 무료로 질문볼수있어서좋아요,,2018-03-04T08:51:33Z
정말 좋습니다! 여태까지 찍어본 수십 수백개 문제 중에서 없는 문제는 하나도 없었습니다. 풀이도 자세하고 알기 쉽게 나와 있고 선생님께 직접 물어보는 기능도 너무 좋은 것 같네요. 별 5개 드립니다.,,2018-03-04T08:52:24Z
,,2018-03-04T08:56:39Z
좋아요,,2018-03-04T09:05:01Z
,,2018-03-04T09:06:54Z
콴다 너무너무좋아요 ! 검색하면 바로바로 식도나오고 좋은데 가끔 문제검색해도 어떤 문제는 안나오는경우도 있어 쪼금 아쉽네요 그래도 넘 좋으니 별5개☆,,2018-03-04T09:04:44Z
대단해요!,,2018-03-04T09:06:53Z
좋음,,2018-03-04T09:13:30Z
제 머리가 상위권에 갈때까지 쓸게효오,,2018-03-04T09:13:34Z
이런 앱은 흔히 보이지 않았는데 풀이부터 ~ 아주 최고에욤! 그리고 풀이가 되게 간편하게 나와있는거 같았서 좋음😛〰️,,2018-03-04T09:22:34Z
,,2018-03-04T09:31:08Z
어떤분의 유튜브 영상에 나와서 보게 되어서 다운을 받았는데 너무 조아요 ♥ 애용하는 앱중 하나임미다,,2018-03-04T09:34:25Z
좋아요,,2018-03-04T09:37:54Z
진짜 좋아요 ! 이해 안되는 부분 질문하면 바로 알 수 있고 5일마다 한번씩 질문권 받는거 되게 유용하게 잘 쓰고 있어요 정말 좋은 앱 만들어주셔서 감사합니당,,2018-03-04T09:42:35Z
공부풀이 잘나오고좋아요,,2018-03-04T09:45:05Z
이거 너무 좋아요 ㅎㅎ,,2018-03-04T09:46:15Z
진짜좋음,,2018-03-04T09:47:24Z
,,2018-03-04T10:08:00Z
,,2018-03-04T10:08:05Z
진짜 좋아요 모르는문제 바로 나와요,,2018-03-04T10:41:28Z
디게디게조아요 근데 가끔 제가 찾는문제랑 다른것도 꽤있어요 근데 그것만 봐도 이해는 충분히 가능해요,,2018-03-04T10:40:36Z
,,2018-03-04T10:48:15Z
"한 번 검색하면 제가 검색한 문제와 같거나, 같지 않더라도 비슷한 유형의 문제들이 많은 양으로 나와서 편리하고 좋아요. 원리가 이해되지 않는 문제가 있다면, 콴다를 통해서 더 공부하고 배워갈 수 있어서 유익해요. 무작정 답만 보고 푸는 게 아니라 풀이과정을 보면서 이해를 하고 그 부분을 외울 수도 있어서 공부하기에 정말 좋고 참신한, 유일무이한 어플인 것 같아요〰❤ 콴다 덕분에 공부하면서 많은 정보를 다양하게 알아간 것 같아요. 엄청난 자료와 빠른 검색 속도에 감탄합니다. 짱!",,2018-03-04T10:54:06Z
